type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,09,-8.0358171556,114.4629993103, , ,False, , ,1034, , ,2025-02-22T02:38:24Z, , ,2025/02/22 09:38:24
TRACK,09,-8.0358136352,114.4630012382, , ,False, , ,1033, , ,2025-02-22T02:38:26Z, , ,2025/02/22 09:38:26
TRACK,09,-8.0358132161,114.4630020764, , ,False, , ,1043, , ,2025-02-22T02:38:28Z, , ,2025/02/22 09:38:28
TRACK,09,-8.0358119588,114.4630019087, , ,False, , ,1042, , ,2025-02-22T02:38:30Z, , ,2025/02/22 09:38:30
TRACK,09,-8.0358050019,114.4630001485, , ,False, , ,1051, , ,2025-02-22T02:38:32Z, , ,2025/02/22 09:38:32
TRACK,09,-8.0358029064,114.4629978016, , ,False, , ,1050, , ,2025-02-22T02:38:34Z, , ,2025/02/22 09:38:34
TRACK,09,-8.0357982125,114.4629975501, , ,False, , ,1046, , ,2025-02-22T02:38:36Z, , ,2025/02/22 09:38:36
TRACK,09,-8.0357993860,114.4629987236, , ,False, , ,1044, , ,2025-02-22T02:38:38Z, , ,2025/02/22 09:38:38
TRACK,09,-8.0358032417,114.4629967958, , ,False, , ,1046, , ,2025-02-22T02:38:40Z, , ,2025/02/22 09:38:40
TRACK,09,-8.0358023196,114.4629964605, , ,False, , ,1048, , ,2025-02-22T02:38:42Z, , ,2025/02/22 09:38:42
TRACK,09,-8.0358031578,114.4629978854, , ,False, , ,1055, , ,2025-02-22T02:38:44Z, , ,2025/02/22 09:38:44
TRACK,09,-8.0358076002,114.4630019926, , ,False, , ,1054, , ,2025-02-22T02:38:46Z, , ,2025/02/22 09:38:46
TRACK,09,-8.0358107015,114.4630038366, , ,False, , ,1055, , ,2025-02-22T02:38:48Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2562.JPG,2025/02/22 09:38:48
TRACK,09,-8.0358117912,114.4630066864, , ,False, , ,1061, , ,2025-02-22T02:38:50Z, , ,2025/02/22 09:38:50
TRACK,09,-8.0358157307,114.4630112126, , ,False, , ,1067, , ,2025-02-22T02:38:52Z, , ,2025/02/22 09:38:52
TRACK,09,-8.0358171556,114.4630127214, , ,False, , ,1070, , ,2025-02-22T02:38:54Z, , ,2025/02/22 09:38:54
TRACK,09,-8.0358140543,114.4630136434, , ,False, , ,1071, , ,2025-02-22T02:38:56Z, , ,2025/02/22 09:38:56
TRACK,09,-8.0358122941,114.4630126376, , ,False, , ,1079, , ,2025-02-22T02:38:58Z, , ,2025/02/22 09:38:58
TRACK,09,-8.0358122941,114.4630130567, , ,False, , ,1083, , ,2025-02-22T02:39:00Z, , ,2025/02/22 09:39:00
TRACK,09,-8.0358107854,114.4630143140, , ,False, , ,1081, , ,2025-02-22T02:39:02Z, , ,2025/02/22 09:39:02
TRACK,09,-8.0358104501,114.4630143140, , ,False, , ,1075, , ,2025-02-22T02:39:04Z, , ,2025/02/22 09:39:04
TRACK,09,-8.0358105339,114.4630132243, , ,False, , ,1074, , ,2025-02-22T02:39:06Z, , ,2025/02/22 09:39:06
TRACK,09,-8.0358089413,114.4630131405, , ,False, , ,1068, , ,2025-02-22T02:39:08Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2563.JPG,2025/02/22 09:39:08
TRACK,09,-8.0358055048,114.4630137272, , ,False, , ,1059, , ,2025-02-22T02:39:10Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2563.JPG,2025/02/22 09:39:10
TRACK,09,-8.0358042475,114.4630180858, , ,False, , ,1055, , ,2025-02-22T02:39:12Z, , ,2025/02/22 09:39:12
TRACK,09,-8.0358004756,114.4630235340, , ,False, , ,1051, , ,2025-02-22T02:39:14Z, , ,2025/02/22 09:39:14
TRACK,09,-8.0358025711,114.4630282279, , ,False, , ,1048, , ,2025-02-22T02:39:16Z, , ,2025/02/22 09:39:16
TRACK,09,-8.0357978772,114.4630344305, , ,False, , ,1045, , ,2025-02-22T02:39:18Z, , ,2025/02/22 09:39:18
TRACK,09,-8.0357948598,114.4630394597, , ,False, , ,1037, , ,2025-02-22T02:39:20Z, , ,2025/02/22 09:39:20
TRACK,09,-8.0357905012,114.4630383700, , ,False, , ,1032, , ,2025-02-22T02:39:22Z, , ,2025/02/22 09:39:22
TRACK,09,-8.0357920937,114.4630360231, , ,False, , ,1023, , ,2025-02-22T02:39:24Z, , ,2025/02/22 09:39:24
TRACK,09,-8.0357956141,114.4630321674, , ,False, , ,1018, , ,2025-02-22T02:39:26Z, , ,2025/02/22 09:39:26
TRACK,09,-8.0357951112,114.4630254619, , ,False, , ,1025, , ,2025-02-22T02:39:28Z, , ,2025/02/22 09:39:28
TRACK,09,-8.0357956141,114.4630325027, , ,False, , ,1027, , ,2025-02-22T02:39:30Z, , ,2025/02/22 09:39:30
TRACK,09,-8.0357988831,114.4630317483, , ,False, , ,1036, , ,2025-02-22T02:39:32Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2564.JPG,2025/02/22 09:39:32
TRACK,09,-8.0358013976,114.4630366098, , ,False, , ,1038, , ,2025-02-22T02:39:34Z, , ,2025/02/22 09:39:34
TRACK,09,-8.0358032417,114.4630378671, , ,False, , ,1032, , ,2025-02-22T02:39:36Z, , ,2025/02/22 09:39:36
TRACK,09,-8.0357986316,114.4630396273, , ,False, , ,1032, , ,2025-02-22T02:39:38Z, , ,2025/02/22 09:39:38
TRACK,09,-8.0357979611,114.4630428962, , ,False, , ,1026, , ,2025-02-22T02:39:40Z, , ,2025/02/22 09:39:40
TRACK,09,-8.0357950274,114.4630476739, , ,False, , ,1024, , ,2025-02-22T02:39:42Z, , ,2025/02/22 09:39:42
TRACK,09,-8.0357933510,114.4630468357, , ,False, , ,1012, , ,2025-02-22T02:39:44Z, , ,2025/02/22 09:39:44
TRACK,09,-8.0357940216,114.4630461652, , ,False, , ,1003, , ,2025-02-22T02:39:46Z, , ,2025/02/22 09:39:46
TRACK,09,-8.0357937701,114.4630465005, , ,False, , ,999, , ,2025-02-22T02:39:48Z, , ,2025/02/22 09:39:48
TRACK,09,-8.0357939377,114.4630423933, , ,False, , ,992, , ,2025-02-22T02:39:50Z, , ,2025/02/22 09:39:50
TRACK,09,-8.0357937701,114.4630426448, , ,False, , ,993, , ,2025-02-22T02:39:52Z, , ,2025/02/22 09:39:52
TRACK,09,-8.0357910879,114.4630407169, , ,False, , ,988, , ,2025-02-22T02:39:54Z, , ,2025/02/22 09:39:54
TRACK,09,-8.0357869808,114.4630418904, , ,False, , ,979, , ,2025-02-22T02:39:56Z, , ,2025/02/22 09:39:56
TRACK,09,-8.0357824545,114.4630445726, , ,False, , ,973, , ,2025-02-22T02:39:58Z, , ,2025/02/22 09:39:58
TRACK,09,-8.0357774254,114.4630426448, , ,False, , ,971, , ,2025-02-22T02:40:00Z, , ,2025/02/22 09:40:00
TRACK,09,-8.0357723963,114.4630384538, , ,False, , ,970, , ,2025-02-22T02:40:02Z, , ,2025/02/22 09:40:02
TRACK,09,-8.0357689597,114.4630325865, , ,False, , ,972, , ,2025-02-22T02:40:04Z, , ,2025/02/22 09:40:04
TRACK,09,-8.0357646849,114.4630275574, , ,False, , ,970, , ,2025-02-22T02:40:06Z, , ,2025/02/22 09:40:06
TRACK,09,-8.0357615836,114.4630232826, , ,False, , ,974, , ,2025-02-22T02:40:08Z, , ,2025/02/22 09:40:08
TRACK,09,-8.0357599910,114.4630180858, , ,False, , ,977, , ,2025-02-22T02:40:10Z, , ,2025/02/22 09:40:10
TRACK,09,-8.0357598234,114.4630125538, , ,False, , ,969, , ,2025-02-22T02:40:12Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2565.JPG,2025/02/22 09:40:12
TRACK,09,-8.0357633438,114.4630132243, , ,False, , ,967, , ,2025-02-22T02:40:14Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2565.JPG,2025/02/22 09:40:14
TRACK,09,-8.0357654393,114.4630136434, , ,False, , ,964, , ,2025-02-22T02:40:16Z, , ,2025/02/22 09:40:16
TRACK,09,-8.0357628409,114.4630129728, , ,False, , ,956, , ,2025-02-22T02:40:18Z, , ,2025/02/22 09:40:18
TRACK,09,-8.0357620865,114.4630131405, , ,False, , ,957, , ,2025-02-22T02:40:20Z, , ,2025/02/22 09:40:20
TRACK,09,-8.0357645173,114.4630099554, , ,False, , ,952, , ,2025-02-22T02:40:22Z, , ,2025/02/22 09:40:22
TRACK,09,-8.0357665289,114.4630061835, , ,False, , ,953, , ,2025-02-22T02:40:24Z, , ,2025/02/22 09:40:24
TRACK,09,-8.0357655231,114.4630049262, , ,False, , ,954, , ,2025-02-22T02:40:26Z, , ,2025/02/22 09:40:26
TRACK,09,-8.0357637629,114.4630071055, , ,False, , ,960, , ,2025-02-22T02:40:28Z, , ,2025/02/22 09:40:28
TRACK,09,-8.0357640982,114.4630059320, , ,False, , ,959, , ,2025-02-22T02:40:30Z, , ,2025/02/22 09:40:30
TRACK,09,-8.0357683729,114.4630041718, , ,False, , ,955, , ,2025-02-22T02:40:32Z, , ,2025/02/22 09:40:32
TRACK,09,-8.0357707199,114.4630057644, , ,False, , ,957, , ,2025-02-22T02:40:34Z, , ,2025/02/22 09:40:34
TRACK,09,-8.0357717257,114.4630021602, , ,False, , ,958, , ,2025-02-22T02:40:36Z, , ,2025/02/22 09:40:36
TRACK,09,-8.0357750785,114.4630028307, , ,False, , ,956, , ,2025-02-22T02:40:38Z, , ,2025/02/22 09:40:38
TRACK,09,-8.0357748270,114.4630019087, , ,False, , ,950, , ,2025-02-22T02:40:40Z, , ,2025/02/22 09:40:40
TRACK,09,-8.0357739050,114.4630025793, , ,False, , ,948, , ,2025-02-22T02:40:42Z, , ,2025/02/22 09:40:42
TRACK,09,-8.0357754137,114.4629980531, , ,False, , ,953, , ,2025-02-22T02:40:44Z, , ,2025/02/22 09:40:44
TRACK,09,-8.0357791856,114.4629951194, , ,False, , ,955, , ,2025-02-22T02:40:46Z, , ,2025/02/22 09:40:46
TRACK,09,-8.0357822031,114.4629958738, , ,False, , ,956, , ,2025-02-22T02:40:48Z, , ,2025/02/22 09:40:48
TRACK,09,-8.0357825384,114.4629930239, , ,False, , ,961, , ,2025-02-22T02:40:50Z, , ,2025/02/22 09:40:50
TRACK,09,-8.0357832927,114.4629885815, , ,False, , ,964, , ,2025-02-22T02:40:52Z, , ,2025/02/22 09:40:52
TRACK,09,-8.0357829574,114.4629901741, , ,False, , ,970, , ,2025-02-22T02:40:54Z, , ,2025/02/22 09:40:54
TRACK,09,-8.0357838795,114.4629914314, , ,False, , ,975, , ,2025-02-22T02:40:56Z, , ,2025/02/22 09:40:56
TRACK,09,-8.0357832089,114.4629918505, , ,False, , ,979, , ,2025-02-22T02:40:58Z, , ,2025/02/22 09:40:58
TRACK,09,-8.0357806105,114.4629926048, , ,False, , ,984, , ,2025-02-22T02:41:00Z, , ,2025/02/22 09:41:00
TRACK,09,-8.0357805267,114.4629955385, , ,False, , ,983, , ,2025-02-22T02:41:02Z, , ,2025/02/22 09:41:02
TRACK,09,-8.0357777607,114.4629934430, , ,False, , ,986, , ,2025-02-22T02:41:04Z, , ,2025/02/22 09:41:04
TRACK,09,-8.0357762519,114.4629944488, , ,False, , ,999, , ,2025-02-22T02:41:06Z, , ,2025/02/22 09:41:06
TRACK,09,-8.0357790180,114.4629941136, , ,False, , ,1002, , ,2025-02-22T02:41:08Z, , ,2025/02/22 09:41:08
TRACK,09,-8.0357825384,114.4629934430, , ,False, , ,1004, , ,2025-02-22T02:41:10Z, , ,2025/02/22 09:41:10
TRACK,09,-8.0357871484,114.4629970472, , ,False, , ,1008, , ,2025-02-22T02:41:12Z, , ,2025/02/22 09:41:12
TRACK,09,-8.0357848853,114.4629969634, , ,False, , ,1017, , ,2025-02-22T02:41:14Z, , ,2025/02/22 09:41:14
TRACK,09,-8.0357863102,114.4629974663, , ,False, , ,1024, , ,2025-02-22T02:41:16Z, , ,2025/02/22 09:41:16
TRACK,09,-8.0357883219,114.4629972149, , ,False, , ,1025, , ,2025-02-22T02:41:18Z, , ,2025/02/22 09:41:18
TRACK,09,-8.0357894115,114.4629985560, , ,False, , ,1027, , ,2025-02-22T02:41:20Z, , ,2025/02/22 09:41:20
TRACK,09,-8.0357898306,114.4630003162, , ,False, , ,1034, , ,2025-02-22T02:41:22Z, , ,2025/02/22 09:41:22
TRACK,09,-8.0357923452,114.4629989751, , ,False, , ,1047, , ,2025-02-22T02:41:24Z, , ,2025/02/22 09:41:24
TRACK,09,-8.0357945245,114.4629970472, , ,False, , ,1072, , ,2025-02-22T02:41:26Z, , ,2025/02/22 09:41:26
TRACK,09,-8.0357967038,114.4629931077, , ,False, , ,1079, , ,2025-02-22T02:41:28Z, , ,2025/02/22 09:41:28
TRACK,09,-8.0357953627,114.4629910123, , ,False, , ,1087, , ,2025-02-22T02:41:30Z, , ,2025/02/22 09:41:30
TRACK,09,-8.0357956141,114.4629890844, , ,False, , ,1090, , ,2025-02-22T02:41:32Z, , ,2025/02/22 09:41:32
TRACK,09,-8.0357975420,114.4629898388, , ,False, , ,1094, , ,2025-02-22T02:41:34Z, , ,2025/02/22 09:41:34
TRACK,09,-8.0358019844,114.4629912637, , ,False, , ,1102, , ,2025-02-22T02:41:36Z, , ,2025/02/22 09:41:36
TRACK,09,-8.0358053371,114.4629911799, , ,False, , ,1101, , ,2025-02-22T02:41:38Z, , ,2025/02/22 09:41:38
TRACK,09,-8.0358057562,114.4629892521, , ,False, , ,1107, , ,2025-02-22T02:41:40Z, , ,2025/02/22 09:41:40
TRACK,09,-8.0358060915,114.4629874919, , ,False, , ,1100, , ,2025-02-22T02:41:42Z, , ,2025/02/22 09:41:42
TRACK,09,-8.0358078517,114.4629854802, , ,False, , ,1096, , ,2025-02-22T02:41:44Z, , ,2025/02/22 09:41:44
TRACK,09,-8.0358102825,114.4629858155, , ,False, , ,1095, , ,2025-02-22T02:41:46Z, , ,2025/02/22 09:41:46
TRACK,09,-8.0358109530,114.4629884139, , ,False, , ,1098, , ,2025-02-22T02:41:48Z, , ,2025/02/22 09:41:48
TRACK,09,-8.0358096119,114.4629898388, , ,False, , ,1098, , ,2025-02-22T02:41:50Z, , ,2025/02/22 09:41:50
TRACK,09,-8.0358067621,114.4629911799, , ,False, , ,1100, , ,2025-02-22T02:41:52Z, , ,2025/02/22 09:41:52
TRACK,09,-8.0358046666,114.4629893359, , ,False, , ,1105, , ,2025-02-22T02:41:54Z, , ,2025/02/22 09:41:54
TRACK,09,-8.0358048342,114.4629869051, , ,False, , ,1097, , ,2025-02-22T02:41:56Z, , ,2025/02/22 09:41:56
TRACK,09,-8.0358051695,114.4629854802, , ,False, , ,1092, , ,2025-02-22T02:41:58Z, , ,2025/02/22 09:41:58
TRACK,09,-8.0358063430,114.4629863184, , ,False, , ,1090, , ,2025-02-22T02:42:00Z, , ,2025/02/22 09:42:00
TRACK,09,-8.0358073488,114.4629884977, , ,False, , ,1093, , ,2025-02-22T02:42:02Z, , ,2025/02/22 09:42:02
TRACK,09,-8.0358072650,114.4629887491, , ,False, , ,1097, , ,2025-02-22T02:42:04Z, , ,2025/02/22 09:42:04
TRACK,09,-8.0358061753,114.4629880786, , ,False, , ,1096, , ,2025-02-22T02:42:06Z, , ,2025/02/22 09:42:06
TRACK,09,-8.0358060077,114.4629872404, , ,False, , ,1100, , ,2025-02-22T02:42:08Z, , ,2025/02/22 09:42:08
TRACK,09,-8.0358073488,114.4629883301, , ,False, , ,1104, , ,2025-02-22T02:42:10Z, , ,2025/02/22 09:42:10
TRACK,09,-8.0358106177,114.4629877433, , ,False, , ,1104, , ,2025-02-22T02:42:12Z, , ,2025/02/22 09:42:12
TRACK,09,-8.0358126294,114.4629884977, , ,False, , ,1104, , ,2025-02-22T02:42:14Z, , ,2025/02/22 09:42:14
TRACK,09,-8.0358150601,114.4629879110, , ,False, , ,1102, , ,2025-02-22T02:42:16Z, , ,2025/02/22 09:42:16
TRACK,09,-8.0358165689,114.4629883301, , ,False, , ,1098, , ,2025-02-22T02:42:18Z, , ,2025/02/22 09:42:18
TRACK,09,-8.0358181614,114.4629874080, , ,False, , ,1100, , ,2025-02-22T02:42:20Z, , ,2025/02/22 09:42:20
TRACK,09,-8.0358174909,114.4629864022, , ,False, , ,1098, , ,2025-02-22T02:42:22Z, , ,2025/02/22 09:42:22
TRACK,09,-8.0358144734,114.4629865699, , ,False, , ,1100, , ,2025-02-22T02:42:24Z, , ,2025/02/22 09:42:24
TRACK,09,-8.0358147249,114.4629886653, , ,False, , ,1104, , ,2025-02-22T02:42:26Z, , ,2025/02/22 09:42:26
TRACK,09,-8.0358154792,114.4629893359, , ,False, , ,1103, , ,2025-02-22T02:42:28Z, , ,2025/02/22 09:42:28
TRACK,09,-8.0358150601,114.4629887491, , ,False, , ,1104, , ,2025-02-22T02:42:30Z, , ,2025/02/22 09:42:30
TRACK,09,-8.0358151440,114.4629889168, , ,False, , ,1108, , ,2025-02-22T02:42:32Z, , ,2025/02/22 09:42:32
TRACK,09,-8.0358150601,114.4629879110, , ,False, , ,1110, , ,2025-02-22T02:42:34Z, , ,2025/02/22 09:42:34
TRACK,09,-8.0358130485,114.4629853126, , ,False, , ,1110, , ,2025-02-22T02:42:36Z, , ,2025/02/22 09:42:36
TRACK,09,-8.0358127970,114.4629812054, , ,False, , ,1106, , ,2025-02-22T02:42:38Z, , ,2025/02/22 09:42:38
TRACK,09,-8.0358138029,114.4629819598, , ,False, , ,1101, , ,2025-02-22T02:42:40Z, , ,2025/02/22 09:42:40
TRACK,09,-8.0358161498,114.4629814569, , ,False, , ,1098, , ,2025-02-22T02:42:42Z, , ,2025/02/22 09:42:42
TRACK,09,-8.0358203407,114.4629805349, , ,False, , ,1094, , ,2025-02-22T02:42:44Z, , ,2025/02/22 09:42:44
TRACK,09,-8.0358248670,114.4629826304, , ,False, , ,1095, , ,2025-02-22T02:42:46Z, , ,2025/02/22 09:42:46
TRACK,09,-8.0358247831,114.4629812893, , ,False, , ,1094, , ,2025-02-22T02:42:48Z, , ,2025/02/22 09:42:48
TRACK,09,-8.0358214304,114.4629806187, , ,False, , ,1088, , ,2025-02-22T02:42:50Z, , ,2025/02/22 09:42:50
TRACK,09,-8.0358175747,114.4629790261, , ,False, , ,1090, , ,2025-02-22T02:42:52Z, , ,2025/02/22 09:42:52
TRACK,09,-8.0358158983,114.4629782718, , ,False, , ,1092, , ,2025-02-22T02:42:54Z, , ,2025/02/22 09:42:54
TRACK,09,-8.0358158983,114.4629784394, , ,False, , ,1083, , ,2025-02-22T02:42:56Z, , ,2025/02/22 09:42:56
TRACK,09,-8.0358184967,114.4629803672, , ,False, , ,1086, , ,2025-02-22T02:42:58Z, , ,2025/02/22 09:42:58
TRACK,09,-8.0358237773,114.4629810378, , ,False, , ,1079, , ,2025-02-22T02:43:00Z, , ,2025/02/22 09:43:00
TRACK,09,-8.0358224362,114.4629808702, , ,False, , ,1075, , ,2025-02-22T02:43:02Z, , ,2025/02/22 09:43:02
TRACK,09,-8.0358228553,114.4629787747, , ,False, , ,1079, , ,2025-02-22T02:43:04Z, , ,2025/02/22 09:43:04
TRACK,09,-8.0358272977,114.4629774336, , ,False, , ,1073, , ,2025-02-22T02:43:06Z, , ,2025/02/22 09:43:06
TRACK,09,-8.0358263757,114.4629789423, , ,False, , ,1076, , ,2025-02-22T02:43:08Z, , ,2025/02/22 09:43:08
TRACK,09,-8.0358247831,114.4629782718, , ,False, , ,1072, , ,2025-02-22T02:43:10Z, , ,2025/02/22 09:43:10
TRACK,09,-8.0358230229,114.4629786909, , ,False, , ,1082, , ,2025-02-22T02:43:12Z, , ,2025/02/22 09:43:12
TRACK,09,-8.0358234420,114.4629774336, , ,False, , ,1091, , ,2025-02-22T02:43:14Z, , ,2025/02/22 09:43:14
TRACK,09,-8.0358234420,114.4629760925, , ,False, , ,1096, , ,2025-02-22T02:43:16Z, , ,2025/02/22 09:43:16
TRACK,09,-8.0358236097,114.4629766792, , ,False, , ,1092, , ,2025-02-22T02:43:18Z, , ,2025/02/22 09:43:18
TRACK,09,-8.0358258728,114.4629764277, , ,False, , ,1108, , ,2025-02-22T02:43:20Z, , ,2025/02/22 09:43:20
TRACK,09,-8.0358283035,114.4629784394, , ,False, , ,1110, , ,2025-02-22T02:43:22Z, , ,2025/02/22 09:43:22
TRACK,09,-8.0358301476,114.4629791938, , ,False, , ,1097, , ,2025-02-22T02:43:24Z, , ,2025/02/22 09:43:24
TRACK,09,-8.0358288065,114.4629807863, , ,False, , ,1108, , ,2025-02-22T02:43:26Z, , ,2025/02/22 09:43:26
TRACK,09,-8.0358254537,114.4629828818, , ,False, , ,1116, , ,2025-02-22T02:43:28Z, , ,2025/02/22 09:43:28
TRACK,09,-8.0358230229,114.4629825465, , ,False, , ,1125, , ,2025-02-22T02:43:30Z, , ,2025/02/22 09:43:30
TRACK,09,-8.0358199216,114.4629807025, , ,False, , ,1121, , ,2025-02-22T02:43:32Z, , ,2025/02/22 09:43:32
TRACK,09,-8.0358143058,114.4629788585, , ,False, , ,1132, , ,2025-02-22T02:43:34Z, , ,2025/02/22 09:43:34
TRACK,09,-8.0358100310,114.4629791938, , ,False, , ,1142, , ,2025-02-22T02:43:36Z, , ,2025/02/22 09:43:36
TRACK,09,-8.0358040798,114.4629803672, , ,False, , ,1150, , ,2025-02-22T02:43:38Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2566.JPG,2025/02/22 09:43:38
TRACK,09,-8.0357995536,114.4629801158, , ,False, , ,1155, , ,2025-02-22T02:43:40Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2566.JPG,2025/02/22 09:43:40
TRACK,09,-8.0357980449,114.4629866537, , ,False, , ,1155, , ,2025-02-22T02:43:42Z, , ,2025/02/22 09:43:42
TRACK,09,-8.0357957818,114.4629865699, , ,False, , ,1152, , ,2025-02-22T02:43:44Z, , ,2025/02/22 09:43:44
TRACK,09,-8.0357942730,114.4629854802, , ,False, , ,1152, , ,2025-02-22T02:43:46Z, , ,2025/02/22 09:43:46
TRACK,09,-8.0357957818,114.4629853964, , ,False, , ,1144, , ,2025-02-22T02:43:48Z, , ,2025/02/22 09:43:48
TRACK,09,-8.0357945245,114.4629839715, , ,False, , ,1140, , ,2025-02-22T02:43:50Z, , ,2025/02/22 09:43:50
TRACK,09,-8.0357918423,114.4629865699, , ,False, , ,1141, , ,2025-02-22T02:43:52Z, , ,2025/02/22 09:43:52
TRACK,09,-8.0357910879,114.4629883301, , ,False, , ,1136, , ,2025-02-22T02:43:54Z, , ,2025/02/22 09:43:54
TRACK,09,-8.0357910879,114.4629882462, , ,False, , ,1139, , ,2025-02-22T02:43:56Z, , ,2025/02/22 09:43:56
TRACK,09,-8.0357906688,114.4629898388, , ,False, , ,1136, , ,2025-02-22T02:43:58Z, , ,2025/02/22 09:43:58
TRACK,09,-8.0357892439,114.4629923534, , ,False, , ,1135, , ,2025-02-22T02:44:00Z, , ,2025/02/22 09:44:00
TRACK,09,-8.0357888248,114.4629974663, , ,False, , ,1134, , ,2025-02-22T02:44:02Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2567.JPG,2025/02/22 09:44:02
TRACK,09,-8.0357894115,114.4630026631, , ,False, , ,1134, , ,2025-02-22T02:44:04Z, ,D:\Lapangan Banyuwangi\FOTO\V9 T9\DSCF2567.JPG,2025/02/22 09:44:04
TRACK,09,-8.0357866455,114.4630080275, , ,False, , ,1133, , ,2025-02-22T02:44:06Z, , ,2025/02/22 09:44:06
TRACK,09,-8.0357833765,114.4630034175, , ,False, , ,1136, , ,2025-02-22T02:44:08Z, , ,2025/02/22 09:44:08
TRACK,09,-8.0357755814,114.4630048424, , ,False, , ,1139, , ,2025-02-22T02:44:10Z, , ,2025/02/22 09:44:10
TRACK,09,-8.0357723963,114.4630050100, , ,False, , ,1136, , ,2025-02-22T02:44:12Z, , ,2025/02/22 09:44:12
TRACK,09,-8.0357684568,114.4630007353, , ,False, , ,1146, , ,2025-02-22T02:44:14Z, , ,2025/02/22 09:44:14
TRACK,09,-8.0357657745,114.4629952032, , ,False, , ,1153, , ,2025-02-22T02:44:16Z, , ,2025/02/22 09:44:16
TRACK,09,-8.0357624218,114.4629900903, , ,False, , ,1159, , ,2025-02-22T02:44:18Z, , ,2025/02/22 09:44:18
TRACK,09,-8.0357586499,114.4629922695, , ,False, , ,1159, , ,2025-02-22T02:44:20Z, , ,2025/02/22 09:44:20
TRACK,09,-8.0357603263,114.4629895873, , ,False, , ,1158, , ,2025-02-22T02:44:22Z, , ,2025/02/22 09:44:22
TRACK,09,-8.0357594043,114.4629859831, , ,False, , ,1159, , ,2025-02-22T02:44:24Z, , ,2025/02/22 09:44:24
TRACK,09,-8.0357599910,114.4629847258, , ,False, , ,1165, , ,2025-02-22T02:44:26Z, , ,2025/02/22 09:44:26
TRACK,09,-8.0357592367,114.4629808702, , ,False, , ,1166, , ,2025-02-22T02:44:28Z, , ,2025/02/22 09:44:28
TRACK,09,-8.0357553810,114.4629847258, , ,False, , ,1169, , ,2025-02-22T02:44:30Z, , ,2025/02/22 09:44:30
TRACK,09,-8.0357531179,114.4629881624, , ,False, , ,1178, , ,2025-02-22T02:44:32Z, , ,2025/02/22 09:44:32
TRACK,09,-8.0357488431,114.4629919343, , ,False, , ,1178, , ,2025-02-22T02:44:34Z, , ,2025/02/22 09:44:34
TRACK,09,-8.0357437301,114.4629912637, , ,False, , ,1178, , ,2025-02-22T02:44:36Z, , ,2025/02/22 09:44:36
TRACK,09,-8.0357384495,114.4629905932, , ,False, , ,1166, , ,2025-02-22T02:44:38Z, , ,2025/02/22 09:44:38
TRACK,09,-8.0357354321,114.4629952870, , ,False, , ,1165, , ,2025-02-22T02:44:40Z, , ,2025/02/22 09:44:40
TRACK,09,-8.0357317440,114.4629967120, , ,False, , ,1164, , ,2025-02-22T02:44:42Z, , ,2025/02/22 09:44:42
TRACK,09,-8.0357293971,114.4629950356, , ,False, , ,1166, , ,2025-02-22T02:44:44Z, , ,2025/02/22 09:44:44
TRACK,09,-8.0357271340,114.4629928563, , ,False, , ,1166, , ,2025-02-22T02:44:46Z, , ,2025/02/22 09:44:46
TRACK,09,-8.0357266311,114.4629919343, , ,False, , ,1166, , ,2025-02-22T02:44:48Z, , ,2025/02/22 09:44:48
TRACK,09,-8.0357236136,114.4629940297, , ,False, , ,1168, , ,2025-02-22T02:44:50Z, , ,2025/02/22 09:44:50
TRACK,09,-8.0357287265,114.4629971310, , ,False, , ,1163, , ,2025-02-22T02:44:52Z, , ,2025/02/22 09:44:52
TRACK,09,-8.0357278883,114.4630014058, , ,False, , ,1162, , ,2025-02-22T02:44:54Z, , ,2025/02/22 09:44:54
TRACK,09,-8.0357267987,114.4630041718, , ,False, , ,1160, , ,2025-02-22T02:44:56Z, , ,2025/02/22 09:44:56
TRACK,09,-8.0357255414,114.4630061835, , ,False, , ,1163, , ,2025-02-22T02:44:58Z, , ,2025/02/22 09:44:58
TRACK,09,-8.0357265472,114.4630052615, , ,False, , ,1163, , ,2025-02-22T02:45:00Z, , ,2025/02/22 09:45:00
TRACK,09,-8.0357263796,114.4630017411, , ,False, , ,1168, , ,2025-02-22T02:45:02Z, , ,2025/02/22 09:45:02
TRACK,09,-8.0357259605,114.4629978854, , ,False, , ,1167, , ,2025-02-22T02:45:04Z, , ,2025/02/22 09:45:04
TRACK,09,-8.0357279722,114.4629970472, , ,False, , ,1176, , ,2025-02-22T02:45:06Z, , ,2025/02/22 09:45:06
TRACK,09,-8.0357306544,114.4629951194, , ,False, , ,1177, , ,2025-02-22T02:45:08Z, , ,2025/02/22 09:45:08
